date,ls_ret
2022-04-05,-0.0015414652501807267
2022-04-06,0.0005421778093545581
2022-04-07,-0.0011066832551555599
2022-04-08,0.0002337008016950225
2022-04-11,-0.0003338085160746647
2022-04-12,0.0027429063906715435
2022-04-13,0.0023186386268966657
2022-04-14,-0.0011641004767291377
2022-04-18,0.0023848681405934623
2022-04-19,-0.0008111414538544311
2022-04-20,-0.0015581968556965312
2022-04-21,0.0012104638470724603
2022-04-22,0.000923150844459456
2022-04-25,0.0007462698265534133
2022-04-26,0.0009076278209720328
2022-04-27,0.0015744012370654363
2022-04-28,0.0008044667154178497
2022-04-29,-0.005546379976531878
2022-05-02,-0.001001513149520591
2022-05-03,-0.00046943209201372687
2022-05-04,-0.0019893226081337573
2022-05-05,0.0014292554201409944
2022-05-06,0.0024365408316668856
2022-05-09,-0.003361180588253919
2022-05-10,0.0031780780413445337
2022-05-11,0.0034011094528763903
2022-05-12,-0.0015619877676536684
2022-05-13,0.0033352952916946652
2022-05-16,0.0010265089315038664
2022-05-17,-0.00037695717611118247
2022-05-18,-0.004505555118362818
2022-05-19,-0.0011041189313641467
2022-05-20,0.000420354904028998
2022-05-23,0.0009678655543201936
2022-05-24,0.0014442028991646237
2022-05-25,0.0001869607928910169
2022-05-26,-0.0022486386477452024
2022-05-27,-0.0021816663955985137
2022-05-31,0.002239721301512631
2022-06-01,-0.0004177316817918208
2022-06-02,-0.001716011380848225
2022-06-03,0.0013770390716040407
2022-06-06,-0.0017181985502460913
2022-06-07,-0.0014430693047292093
2022-06-08,-0.001249107167296136
2022-06-09,0.0007056895681649505
2022-06-10,0.0033873519604173223
2022-06-13,-7.68127935150326e-05
2022-06-14,0.003931985454523681
2022-06-15,-0.003791922710751996
2022-06-16,-0.0013424277162453536
2022-06-17,-0.0013936616941149051
2022-06-21,0.006344904317455456
2022-06-22,-0.002693932515732075
2022-06-23,-0.0023861454421083153
2022-06-24,-0.00041549644917764826
2022-06-27,0.0019482241428091587
2022-06-28,0.0010723546488805244
2022-06-29,0.0006797070671562303
2022-06-30,0.004001825890348734
2022-07-01,-0.001505858151945991
2022-07-05,-0.004147899045947617
2022-07-06,0.002155547756114703
2022-07-07,-0.0015572252926599915
2022-07-08,0.0023708306990096123
2022-07-11,0.0005176508552732834
2022-07-12,0.00019555748773557468
2022-07-13,0.0012591124536576507
2022-07-14,0.00382854694420809
2022-07-15,-0.0037074243823382257
2022-07-18,-0.00090249534106666
2022-07-19,-0.0020902845330027543
2022-07-20,-0.0034118721750433434
2022-07-21,-0.0022126953296136426
2022-07-22,0.0024230049314338787
2022-07-25,0.0012859317089792327
2022-07-26,0.002010518751487622
2022-07-27,-0.00017874640899773637
2022-07-28,7.93988523802255e-05
2022-07-29,3.738015901789789e-05
2022-08-01,-0.0010593953365232057
2022-08-02,0.0018288279858347484
2022-08-03,0.002246132445398717
2022-08-04,-0.0005711006322441724
2022-08-05,0.0009093096015465784
2022-08-08,-0.0007618935248711898
2022-08-09,0.0022182338202272247
2022-08-10,-0.00045167998728729415
2022-08-11,0.0009220385278586698
2022-08-12,0.0003836010408938188
2022-08-15,-0.0014178591471329949
2022-08-16,-0.0012141037077331505
2022-08-17,0.0005203900599632508
2022-08-18,0.0023222583099328595
2022-08-19,0.0028270564732661837
2022-08-22,0.0035203727113336763
2022-08-23,0.0016906775950471119
2022-08-24,0.0005878461756373693
2022-08-25,0.0005501784475813394
2022-08-26,0.001781699705237915
2022-08-29,-0.00029196893499401264
2022-08-30,-0.002409343660467879
2022-08-31,0.0005599887419894676
2022-09-01,-0.002506506165163914
2022-09-02,0.00237886834322911
2022-09-06,-0.0014595710704332424
2022-09-07,-0.004267300341019578
2022-09-08,-0.0012069465916973064
2022-09-09,0.00014814239176527607
2022-09-12,-0.0014866275404971205
2022-09-13,0.0009130851094306529
2022-09-14,0.0009204132711280393
2022-09-15,-0.0043581443265787705
2022-09-16,-0.0010292225628433119
2022-09-19,0.0013527390926004552
2022-09-20,0.003899443288664958
2022-09-21,0.0017607770348481743
2022-09-22,0.0034836375696956586
2022-09-23,-0.005297177678969755
2022-09-26,0.0003416607565472496
2022-09-27,0.0013913106399148268
2022-09-28,0.0018682111570541284
2022-09-29,0.002287991977863645
2022-09-30,0.001977540755526281
2022-10-03,0.0030748456117987797
2022-10-04,-0.0004298774041396811
2022-10-05,0.0004155449602286231
2022-10-06,0.002544915021066273
2022-10-07,0.0016510755754794324
2022-10-10,-0.0014633059199058585
2022-10-11,-0.0013720059967127472
2022-10-12,8.482911849499786e-05
2022-10-13,-0.0019220572234494228
2022-10-14,-0.0030388586816425013
2022-10-17,0.0010007656089099349
2022-10-18,-0.0013882676778723256
2022-10-19,0.002388689476953611
2022-10-20,-0.0007294387448986414
2022-10-21,0.0019233273629685355
2022-10-24,0.0014032963708410734
2022-10-25,-0.006652532272349361
2022-10-26,-0.0013731382005151486
2022-10-27,0.0007982125545833113
2022-10-28,0.002768661306749615
2022-10-31,0.005298825165889422
2022-11-01,0.0016165716610570394
2022-11-02,-4.280106434678688e-05
2022-11-03,0.001044065096329085
2022-11-04,-0.004029034061715606
2022-11-07,-0.0019461337725260263
2022-11-08,0.0016730845426892072
2022-11-09,-0.0016179389215959415
2022-11-10,-0.0009235499843253533
2022-11-11,-0.007882690753368537
2022-11-14,0.0013809264715345469
2022-11-15,-2.6932273664672902e-05
2022-11-16,0.0027069370717241583
2022-11-17,0.0017641137327021883
2022-11-18,-0.0023465388304919873
2022-11-21,-0.00032178557528216684
2022-11-22,-0.0016947476627959144
2022-11-23,-0.0013817903425486287
2022-11-25,-0.0008209514653529122
2022-11-28,-7.278535455974519e-06
2022-11-29,0.00041963462002820527
2022-11-30,-0.0008123757419953701
2022-12-01,-0.0025849777139804993
2022-12-02,-0.0009344154332912314
2022-12-05,0.00032047620510027513
2022-12-06,0.0009071930926464594
2022-12-07,0.001586991459365102
2022-12-08,-0.0009176188026766481
2022-12-09,-0.00015453651329791544
2022-12-12,0.0006487999327552946
2022-12-13,-0.0011304605617920905
2022-12-14,-0.0009962118008134085
2022-12-15,0.003538237145214826
2022-12-16,0.0003262573017654656
2022-12-19,0.0002667240376041706
2022-12-20,-0.0013156323037571758
2022-12-21,0.0009676059097919723
2022-12-22,-0.004117874074364109
2022-12-23,0.0007633510817459913
2022-12-27,-0.002329091990216282
2022-12-28,-0.0017175101188304754
2022-12-29,-0.0025495041710588994
2022-12-30,-7.650209005461983e-06
2023-01-03,-0.005364216867188807
2023-01-04,-0.004666700066311109
2023-01-05,-0.005944811034780793
2023-01-06,0.004045297818945762
2023-01-09,0.0035265220605625973
2023-01-10,-0.0031294466024078425
2023-01-11,0.0022817262766161184
2023-01-12,0.0029032103979677428
2023-01-13,-0.0014943500091386618
2023-01-17,0.001713500179687351
2023-01-18,-0.0007711629789034058
2023-01-19,-0.002661402610552741
2023-01-20,-0.0008151703139029324
2023-01-23,-0.0026624605044361068
2023-01-24,0.0048093685281022465
2023-01-25,-0.0030537414306125244
2023-01-26,0.0007205258835184352
2023-01-27,-0.005430353759960026
2023-01-30,0.0007633821654924486
2023-01-31,-0.0018320872519841556
2023-02-01,0.0011351984446321213
2023-02-02,-0.0026747454085262823
2023-02-03,0.005698175378137771
2023-02-06,0.006559371043219326
2023-02-07,-0.0017390831751675341
2023-02-08,0.0014655826729380245
2023-02-09,0.003537018730658196
2023-02-10,-0.000552405991680832
2023-02-13,0.0004156694207842799
2023-02-14,-0.0008647176023706821
2023-02-15,0.004898277189516691
2023-02-16,-0.0016701833506443846
2023-02-17,-0.001447851263430646
2023-02-21,-0.0020052934438450436
2023-02-22,0.0009798974633086004
2023-02-23,0.0014133354765890616
2023-02-24,-2.17532826195115e-05
2023-02-27,0.005170690826855548
2023-02-28,0.00019532258372887204
2023-03-01,0.0017952293494850472
2023-03-02,-0.0001383032911184646
2023-03-03,0.002528312757237463
2023-03-06,0.0023811211669055574
2023-03-07,0.0016786779777787347
2023-03-08,-0.0010072418731487632
2023-03-09,0.0001099530159971759
2023-03-10,-0.0012128688785468455
2023-03-13,-0.0010039542980693895
2023-03-14,0.005590017959168786
2023-03-15,-0.005483055600022857
2023-03-16,0.001174638243109458
2023-03-17,-0.0023654479360986575
2023-03-20,0.002222657376345646
2023-03-21,0.004652006329753727
2023-03-22,0.0021822729273022323
2023-03-23,0.001248646356522113
2023-03-24,-0.004893304407961401
2023-03-27,-0.0001706080318504636
2023-03-28,-0.001440232904567826
2023-03-29,0.00018375095482184553
2023-03-30,0.00026121208664264367
2023-03-31,-0.001043049949506284
2023-04-03,0.0007381358059085519
2023-04-04,-0.004669511422196293
2023-04-05,-0.004880677113730867
2023-04-06,-0.0035485867054599
2023-04-10,0.0014847260593607824
2023-04-11,-0.00250449512391752
2023-04-12,0.0022990533574406644
2023-04-13,0.0012496307372700923
2023-04-14,0.003929907713906406
2023-04-17,0.0011601905181301293
2023-04-18,0.002773379156088617
2023-04-19,-0.002703377909545719
2023-04-20,0.00016772616912333961
2023-04-21,-0.002330146858586372
2023-04-24,0.0003233158782250864
2023-04-25,-0.0030362566748463105
2023-04-26,-0.000874535218704504
2023-04-27,-0.00536906235685407
2023-04-28,-0.0018086612360196873
2023-05-01,0.0020722065594827956
2023-05-02,-0.0009467682820489545
2023-05-03,-0.002271384983228063
2023-05-04,0.0006871871703128256
2023-05-05,0.0009315350638731141
2023-05-08,0.001955249424631008
2023-05-09,0.0010917977279453334
2023-05-10,0.000996454102158838
2023-05-11,0.0013437542883627544
2023-05-12,0.0014137869532069643
2023-05-15,-0.002168705639973981
2023-05-16,0.001470132202289514
2023-05-17,0.0016614590504746962
2023-05-18,0.00259906063766134
2023-05-19,0.0006180831132776654
2023-05-22,-0.0003483850795046026
2023-05-23,-0.0010654945136777784
2023-05-24,0.0013099747554486032
2023-05-25,0.008843796147809073
2023-05-26,-0.00039407827953590816
2023-05-30,-0.001129991353629223
2023-05-31,0.0015140544623143983
2023-06-01,0.0025372556623938602
2023-06-02,-0.002513444195311471
2023-06-05,0.004848151476619867
2023-06-06,-0.0006390457581441881
2023-06-07,-0.003903114726289481
2023-06-08,0.0032092020744388917
2023-06-09,0.0008221494144050717
2023-06-12,0.0009148849463907656
2023-06-13,0.0003053360769116869
2023-06-14,-0.0019216788661627915
2023-06-15,0.0007949110402670461
2023-06-16,-0.0015951832218957251
2023-06-20,-5.876020689120155e-05
2023-06-21,-0.0003905977388960377
2023-06-22,-0.0005309535864536539
2023-06-23,-0.00011153310664537999
2023-06-26,-0.00036293864962452766
2023-06-27,0.0014129020118941221
2023-06-28,0.0027483054036406703
2023-06-29,-0.0005782810489019247
2023-06-30,0.0024591335432793014
2023-07-03,-0.0015697021927020005
2023-07-05,0.0020955589294304367
2023-07-06,-0.0014283520508989042
2023-07-07,0.0005306322017632454
2023-07-10,0.00325206585256294
2023-07-11,-0.00259063448641556
2023-07-12,0.00038973292701294785
2023-07-13,0.0008358741205559595
2023-07-14,-0.0008038707217285111
2023-07-17,0.005979542331271908
2023-07-18,0.002031098157848332
2023-07-19,-0.002996582119584864
2023-07-20,-0.004944065841340812
2023-07-21,-0.000591096963078613
2023-07-24,-0.0008447268384078365
2023-07-25,0.00034805158482867105
2023-07-26,-0.006151957410973711
2023-07-27,0.0014883539851432183
2023-07-28,-0.0015245206321114729
2023-07-31,0.00047449285813250757
2023-08-01,0.0023345115008437576
2023-08-02,0.0006819098296231114
2023-08-03,0.0009036631198385013
2023-08-04,-0.0013756329644489947
2023-08-07,0.005814849221797145
2023-08-08,0.0004526431486557962
2023-08-09,-0.0005718961948375524
2023-08-10,0.00014397074918763111
2023-08-11,-0.0012534784442893136
2023-08-14,0.0026836146300948235
2023-08-15,0.0024876050641255694
2023-08-16,-0.001043421336188248
2023-08-17,-0.003949313430333327
2023-08-18,-0.001727018323862935
2023-08-21,0.0013688995881998164
2023-08-22,0.002380833706649216
2023-08-23,0.0017884553505247108
2023-08-24,-0.0034605518462789684
2023-08-25,0.0007132508601657027
2023-08-28,-0.0022073371129959483
2023-08-29,0.0014921400031080818
2023-08-30,0.0019168181042199203
2023-08-31,-0.0008784745734292564
2023-09-01,0.00025462131201823705
2023-09-05,0.00023141512368076667
2023-09-06,0.0012877609110998538
2023-09-07,0.003730008372491969
2023-09-08,-0.002363965786259801
2023-09-11,0.0034435359664357745
2023-09-12,-0.0015467142463235434
2023-09-13,-0.0018006379417002322
2023-09-14,-0.0016379136765862353
2023-09-15,-0.0018765388306304135
2023-09-18,0.0003164859850029384
2023-09-19,2.6137825635888925e-05
2023-09-20,-0.0021057972477048176
2023-09-21,-0.0028384624640489585
2023-09-22,0.001001442935691136
2023-09-25,7.092806593159992e-05
2023-09-26,0.0008849083905922433
2023-09-27,0.002248435764998443
2023-09-28,0.0004998086178338619
2023-09-29,-0.0025808820564774426
2023-10-02,0.005187219839796993
2023-10-03,-0.00426772742252591
2023-10-04,0.005932759595135344
2023-10-05,0.0017133193509839316
2023-10-06,0.0035941440936378246
2023-10-09,-0.002846487245491442
2023-10-10,-0.000553703023942222
2023-10-11,0.0009307608229338257
2023-10-12,0.001106193356320061
2023-10-13,-0.005207821000868624
2023-10-16,0.0002743954459588541
2023-10-17,-0.0006658950898164406
2023-10-18,-0.004524944845874133
2023-10-19,-0.0012704861826649979
2023-10-20,-0.0047351148142315645
2023-10-23,0.0063208714371213726
2023-10-24,0.003421453673643342
2023-10-25,-0.004734735726741866
2023-10-26,-0.0002658123314956538
2023-10-27,0.0028838201933357992
2023-10-30,0.0011202995718968692
2023-10-31,-0.0013717355347421332
2023-11-01,-0.002280979568324834
2023-11-02,-0.00016532963553292715
2023-11-03,-0.0012854857798643034
2023-11-06,0.0010871847085870824
2023-11-07,0.0009451140327688326
2023-11-08,0.0010319837442169509
2023-11-09,0.005079727920841982
2023-11-10,0.002685932590724785
2023-11-13,0.002477168593066352
2023-11-14,-0.00846410078813817
2023-11-15,-0.0039730646898902345
2023-11-16,0.0021713415664578756
2023-11-17,0.00019373781598890866
2023-11-20,-0.0003271429558685124
2023-11-21,0.0019287571286610405
2023-11-22,-0.0004601494190110422
2023-11-24,-0.0008787642080222369
2023-11-27,0.0030037428641822616
2023-11-28,-0.0029970536998821296
2023-11-29,-0.0031345268328251833
2023-11-30,0.0007844323023433098
2023-12-01,-0.0047501691307677415
2023-12-04,-0.002619588811208809
2023-12-05,0.00255883858302011
2023-12-06,-0.0021641149464337165
2023-12-07,-0.0016525677677876986
2023-12-08,0.0020878212634016366
2023-12-11,0.0023109194394467397
2023-12-12,0.007039296783692247
2023-12-13,-0.007939717319859532
2023-12-14,-0.011796416250185626
2023-12-15,0.003977514654125801
2023-12-18,0.003262107678903311
2023-12-19,-0.0032285412754602867
2023-12-20,0.001204581380237315
2023-12-21,-0.0027247379233140746
2023-12-22,-0.003199683561176008
2023-12-26,-0.0030906607943209574
2023-12-27,-0.0006883075673831418
2023-12-28,-0.0003755753729623501
2023-12-29,0.0015374112785528668
2024-01-02,-0.006146418237818014
2024-01-03,0.004852170522987317
2024-01-04,0.00037236454701235596
2024-01-05,-0.0016197813794032866
2024-01-08,0.0031584269694421366
2024-01-09,0.0010775250824400738
2024-01-10,0.0032844717118359307
2024-01-11,0.004076205196787109
2024-01-12,0.001987509923892057
2024-01-16,0.004940808986877173
2024-01-17,0.003144932985447886
2024-01-18,0.0051121594445771865
2024-01-19,0.0014172417764005745
2024-01-22,0.0011681722714067546
2024-01-23,-0.0008611381644003617
2024-01-24,0.0010087374779302572
2024-01-25,0.00023828731758967597
2024-01-26,-0.002825933084079659
2024-01-29,0.001026370482835588
2024-01-30,0.0032149561335785004
2024-01-31,0.0013349723788021685
2024-02-01,0.00022191590769403074
2024-02-02,0.004550607078640695
2024-02-05,-0.0009144923381456301
2024-02-06,-0.0012284553828152216
2024-02-07,0.008041785165747219
2024-02-08,-0.003155223018187034
2024-02-09,0.0010623827623450128
2024-02-12,-0.0063167849115828055
2024-02-13,0.007354899960795101
2024-02-14,-0.0014930637037356186
2024-02-15,-0.0006528911587965625
2024-02-16,-0.0029463133195791746
2024-02-20,0.0002454589493408023
2024-02-21,5.197607405987055e-06
2024-02-22,0.007044607489934104
2024-02-23,0.0012397644042064697
2024-02-26,0.003851928844567499
2024-02-27,-0.003266212290233966
2024-02-28,0.001640264014102898
2024-02-29,-0.0037434724228003597
2024-03-01,-0.0008221346536258476
2024-03-04,-0.0013034499860541187
2024-03-05,-0.004644550340789971
2024-03-06,0.0002760579624127221
2024-03-07,0.0021475460845412995
2024-03-08,-0.0019139235198495318
2024-03-11,-0.0013489663398985735
2024-03-12,0.005375015026812744
2024-03-13,-0.0011968279506919483
2024-03-14,0.0040092391790960335
2024-03-15,-0.002960188559475852
2024-03-18,0.0019280039246474103
2024-03-19,0.0016156421848337397
2024-03-20,-0.00397545079171931
2024-03-21,-0.0031046283196230536
2024-03-22,0.002519202274301633
2024-03-25,-0.001968880981409414
2024-03-26,0.0009570782741915001
2024-03-27,-0.00669222880835533
2024-03-28,-0.003011702398463435
2024-04-01,-0.00024413001395944873
2024-04-02,0.002543315982693264
2024-04-03,4.987684713131157e-05
2024-04-04,-0.00022178175637841457
2024-04-05,0.0015925525773121836
2024-04-08,-0.002293275075367023
2024-04-09,-0.002603465968848345
2024-04-10,0.004826095442240137
2024-04-11,0.0008014066636205413
2024-04-12,0.0010478738506645008
2024-04-15,-0.003007601039068545
2024-04-16,0.0032359450851342005
2024-04-17,-0.0007673567337924489
2024-04-18,-0.002233496939293802
2024-04-19,-0.0047425406735483785
2024-04-22,-0.0001820650044115833
2024-04-23,-0.0020691822685161743
2024-04-24,-0.002118739386278764
2024-04-25,-0.0003254414240113709
2024-04-26,-0.0015909227787290483
2024-04-29,0.00137217709475808
2024-04-30,0.0005665438396574234
2024-05-01,-0.0038497041476728794
2024-05-02,0.0009311514224609837
2024-05-03,-0.001634638591823879
2024-05-06,0.0019109720347323562
2024-05-07,0.0026734308650445417
2024-05-08,-0.0002614194915860886
2024-05-09,0.0001218242317848433
2024-05-10,0.0007265759816556052
2024-05-13,-0.0026043056848685346
2024-05-14,-0.0020238577696680073
2024-05-15,0.0011976145500013108
2024-05-16,-0.0009413649344139236
2024-05-17,0.0019794460433969537
2024-05-20,0.0021122111688722306
2024-05-21,0.0009451563125416013
2024-05-22,0.0001604104943042407
2024-05-23,0.002774070707052211
2024-05-24,-0.00012681919263776313
2024-05-28,-0.0015520315652273705
2024-05-29,0.0026489243513229004
2024-05-30,0.00032956285330433663
2024-05-31,-0.0027165951170593228
2024-06-03,-0.0018908738007615649
2024-06-04,0.0007190931525002648
2024-06-05,0.0025160664412336563
2024-06-06,-0.00020027831764862403
2024-06-07,0.002468621202427392
2024-06-10,-0.0009714963804340796
2024-06-11,0.00015986365656188263
2024-06-12,-0.0022833960744852704
2024-06-13,0.00558100868175431
2024-06-14,-0.0007448579397723479
2024-06-17,0.005032876471870455
2024-06-18,0.0015466689857578794
2024-06-20,-0.001165069757872825
2024-06-21,-0.003176455234172036
2024-06-24,-0.0009412513644212984
2024-06-25,0.002469957619518124
2024-06-26,-0.0024179238259641107
2024-06-27,-0.000287129678066661
2024-06-28,-0.004852640901719972
2024-07-01,-0.0008595966364907515
2024-07-02,0.0012315858531334253
2024-07-03,0.0023385233723853863
2024-07-05,0.0014433669658634066
2024-07-08,-0.0022651964079781063
2024-07-09,0.0012545280703230176
2024-07-10,-0.0038418657429209633
2024-07-11,-0.004212538363699816
2024-07-12,-0.0014698816960500654
2024-07-15,0.0016319150602532766
2024-07-16,-0.006004470159535494
2024-07-17,-0.0019198529988904392
2024-07-18,0.0016021767829200943
2024-07-19,0.0026165405374106603
2024-07-22,-0.0005318768250505829
2024-07-23,0.0030228567372756745
2024-07-24,-0.0028355547986554405
2024-07-25,0.000788192218355289
2024-07-26,-0.0037601531512902195
2024-07-29,0.00012163236844334024
2024-07-30,-0.0015700814372401728
2024-07-31,0.0003341182472743176
2024-08-01,0.006761309873633555
2024-08-02,0.003700297759933617
2024-08-05,0.0020645549353112136
2024-08-06,0.0005163095848229882
2024-08-07,0.0017281445759868167
2024-08-08,-0.0032095329565465297
2024-08-09,0.001966401482882784
2024-08-12,0.0018088399744294777
2024-08-13,-0.0010801436916950205
2024-08-14,0.0035997814005003146
2024-08-15,-0.0018456788253549208
2024-08-16,-0.00044828605124725204
2024-08-19,-0.0013395432028298535
2024-08-20,-0.00015041302139531462
2024-08-21,-0.0020547428417300186
2024-08-22,0.0011556530982855338
2024-08-23,-0.004223427852903716
2024-08-26,0.00047440849500622357
2024-08-27,0.0022587057763745195
2024-08-28,0.0013715728613122337
2024-08-29,0.0006296973503845051
2024-08-30,-8.397623578557316e-05
2024-09-03,0.0005372509927689372
2024-09-04,-0.0006346186080599149
2024-09-05,0.0015411221047859339
2024-09-06,7.408945076363488e-05
2024-09-09,0.0021232044206224835
2024-09-10,0.0005817119553322028
2024-09-11,0.0009540562556234964
2024-09-12,0.00014659091672324055
2024-09-13,-0.003651083236458471
2024-09-16,0.003510621254668371
2024-09-17,-6.0568201035047835e-05
2024-09-18,-0.004000590606083984
2024-09-19,0.0012720722660485549
2024-09-20,0.004990349651659028
2024-09-23,0.0005800352396635684
2024-09-24,-6.308987201010501e-06
2024-09-25,0.0038558676144011335
2024-09-26,-0.0032412833566239736
2024-09-27,-0.0041557069265014505
2024-09-30,0.002653296176177275
2024-10-01,-0.00032523504508632134
2024-10-02,0.0020467618266106543
2024-10-03,-0.00045505042307000153
2024-10-04,0.0006326996280527325
2024-10-07,0.0005430021573791437
2024-10-08,0.00287527447208384
2024-10-09,0.0013470548662721615
2024-10-10,-0.000373948189539024
2024-10-11,0.0013793535001514479
2024-10-14,0.0005611247832116952
2024-10-15,0.002108812367640962
2024-10-16,0.00016725481475537393
2024-10-17,0.00015552522071594246
2024-10-18,0.0011814592038651187
2024-10-21,0.0049422289366969335
2024-10-22,-0.0008327494692306744
2024-10-23,0.001347122106727014
2024-10-24,-0.003483141968660154
2024-10-25,-0.0045699018781649395
2024-10-28,-0.003300670410425883
2024-10-29,0.002906239009079191
2024-10-30,-0.0012715570553941808
2024-10-31,0.00010107868833538527
2024-11-01,0.0012231103111735415
2024-11-04,-0.0006496949986040677
2024-11-05,-0.0010248762923717467
2024-11-06,0.0017618118694761806
2024-11-07,-0.000559150147651717
2024-11-08,0.003608809687862015
2024-11-11,-0.0014889897598411449
2024-11-12,0.00440742377196646
2024-11-13,-0.0021989073550837653
2024-11-14,-0.0018643017567388557
2024-11-15,-0.0006022356129839333
2024-11-18,-0.0003910726151860717
2024-11-19,0.0007612658732125232
2024-11-20,-0.0018962285361482911
2024-11-21,0.0010480292174143736
2024-11-22,-0.0012034697556347802
2024-11-25,-0.004666222306440346
2024-11-26,0.00632003313572505
2024-11-27,-0.0012801161090851773
2024-11-29,-0.0003801912391053301
2024-12-02,-0.004009160677157097
2024-12-03,0.0030993233221930034
2024-12-04,0.004729220104154573
2024-12-05,0.003594051823387304
2024-12-06,-0.0005817937335451176
2024-12-09,-0.00585976918999002
2024-12-10,0.0027376751443998677
2024-12-11,0.00037370725752427597
2024-12-12,0.0026859039786720287
2024-12-13,0.0019967558835989204
2024-12-16,0.0017539915226244772
2024-12-17,0.0003104593143558332
2024-12-18,-0.0003263591018240224
2024-12-19,0.002024244228016999
2024-12-20,-0.00032027772446796896
2024-12-23,-0.003015599162828247
2024-12-24,0.0008628227244298033
2024-12-26,-0.0013895993212549968
2024-12-27,-0.0006709282122286284
2024-12-30,0.0021150909596294337
2024-12-31,-0.0013575587823050441
2025-01-02,0.003574078677687559
2025-01-03,0.0002049539820644889
2025-01-06,-0.001169563283367379
2025-01-07,0.00022283755107769547
2025-01-08,0.0025721000496793213
2025-01-10,0.0009759625327543269
2025-01-13,-0.007731919305159278
2025-01-14,-0.0003332123671449615
2025-01-15,0.0006917211635490586
2025-01-16,0.0006395510815093153
2025-01-17,-0.00410998018167685
2025-01-21,0.003713650772162749
2025-01-22,0.003507756358998261
2025-01-23,-2.178621980112422e-05
2025-01-24,0.0018734388172433015
2025-01-27,-0.004562114751768728
2025-01-28,0.004309143641642275
2025-01-29,-0.003130773712876696
2025-01-30,0.004860596051516755
2025-01-31,-0.0017309701383719169
2025-02-03,0.006723789615645511
2025-02-04,-0.006070996832913295
2025-02-05,0.003711522962624719
2025-02-06,0.005259911206041256
2025-02-07,-0.00045641982180198677
2025-02-10,-0.0018518392726809523
2025-02-11,-0.0007177006481296145
2025-02-12,-0.000775146361434223
2025-02-13,1.1312918941044462e-05
2025-02-14,-0.002735148245833473
2025-02-18,-0.0038273602445484944
2025-02-19,-0.0007408392464784275
2025-02-20,0.001239211228487736
2025-02-21,0.0031533059831130653
2025-02-24,-0.0006129774982132646
2025-02-25,0.0004408548861896569
2025-02-26,0.0008524408844611253
2025-02-27,0.002117311953237698
2025-02-28,0.0025656944618590504
2025-03-03,0.0022436293981755837
2025-03-04,-0.003024938841342859
2025-03-05,-0.005646634635633948
2025-03-06,-0.003332057233311155
2025-03-07,-0.0027833055400718694
2025-03-10,-0.003614049899209527
2025-03-11,-0.0007295209229498365
2025-03-12,-0.0007525421908781416
2025-03-13,-0.00034730291872496776
2025-03-14,-0.00288532835756837
2025-03-17,-0.0011570869821078739
2025-03-18,-0.0004030996201649051
2025-03-19,0.0021622884784348434
2025-03-20,0.003277130913331159
2025-03-21,0.0017006912088587186
2025-03-24,9.189860811710512e-06
2025-03-25,-0.0005573842185905524
2025-03-26,-0.0015804035488926433
2025-03-27,0.001652751215342039
2025-03-28,0.0007124926561187084
2025-03-31,0.002021364350938496
2025-04-01,-0.0010270123632520377
2025-04-02,-0.0001988123543155107
2025-04-03,0.00182291973793695
2025-04-04,0.0017495912100329236
2025-04-07,0.0018375967826127911
2025-04-08,0.0040790402900955525
2025-04-09,-0.007174690067871161
2025-04-10,0.007866006695486141
2025-04-11,-0.001534334078077
2025-04-14,-0.00010402782071189443
2025-04-15,0.0005369141402274331
2025-04-16,-0.002535057121448291
2025-04-17,-0.0009471689781064208
2025-04-21,-0.001451865424766416
2025-04-22,-0.0005265255773230475
2025-04-23,-0.0005223219809884548
2025-04-24,0.0005390530582139822
2025-04-25,-0.002101529188298818
2025-04-28,-0.0004458250637122577
2025-04-29,0.001630898394401237
2025-04-30,0.0027234926030457215
2025-05-01,0.0031911987009344794
2025-05-02,0.0014565027422698768
2025-05-05,0.0027473490394618683
2025-05-06,-2.551266130245679e-05
2025-05-07,-0.0003185715391127864
2025-05-08,-0.005677129951238953
2025-05-09,-0.0010883328859145989
2025-05-12,-0.0034512647023914227
2025-05-13,-1.6203911546962455e-05
2025-05-14,0.00184731304054998
2025-05-15,4.509505033671745e-05
2025-05-16,0.0008044636631020043
2025-05-19,0.0037700614188692833
2025-05-20,0.0001969890978798507
2025-05-21,0.003600413642311825
2025-05-22,-0.00038854413422034377
2025-05-23,0.002633125726838816
2025-05-27,-0.005351410749651373
2025-05-28,0.003036769088804969
2025-05-29,-0.0005156296347886326
2025-05-30,0.0020016652557788214
2025-06-02,-0.002160433354855342
2025-06-03,-0.007533131127767739
2025-06-04,0.0003520722761866483
2025-06-05,0.0009474568021335111
2025-06-06,-0.0010742685498989866
2025-06-09,-0.004685800640422645
2025-06-10,-0.0043812500492234115
2025-06-11,0.002118299109899029
2025-06-12,0.00015458054407840592
2025-06-13,-0.0005025807901941357
2025-06-16,-0.002088470191423989
2025-06-17,0.0002790467328337409
2025-06-18,-0.0003627408017267516
2025-06-20,-0.004295710861298075
2025-06-23,0.003442765911792801
2025-06-24,0.001015625711279015
2025-06-25,-0.0007300072456700369
2025-06-26,-0.0015586436077735754
2025-06-27,0.0028234159280471635
2025-06-30,0.000532053182292124
2025-07-01,-0.008114227985586954
2025-07-02,-0.007289884747326479
