date,ls_ret
2022-04-07,-0.0005178859972272099
2022-04-08,0.001109627294479183
2022-04-11,-0.000259986373082662
2022-04-12,0.0017393139239043334
2022-04-13,0.0018462800477176125
2022-04-14,-0.0004809136165703609
2022-04-18,0.004933485335799351
2022-04-19,-0.0015567226806899167
2022-04-20,0.0011169304466823922
2022-04-21,0.002810818624076881
2022-04-22,-0.0003365628715398241
2022-04-25,-8.29737881591536e-06
2022-04-26,0.004118611868496591
2022-04-27,0.003013607875526861
2022-04-28,0.001273453828771962
2022-04-29,-0.004729674280499021
2022-05-02,-0.0024097835196685625
2022-05-03,5.774488961422915e-05
2022-05-04,-0.0017018198404805311
2022-05-05,0.00036307976485999705
2022-05-06,0.004276094468457208
2022-05-09,0.002187101309739637
2022-05-10,0.0042165159159439315
2022-05-11,0.0043180688869607605
2022-05-12,-0.0019007590820978636
2022-05-13,0.0003521868610084764
2022-05-16,0.000961257680155004
2022-05-17,-0.0032898585891459916
2022-05-18,-0.0008092652948660252
2022-05-19,-0.0025514765204639966
2022-05-20,0.0013936680423007992
2022-05-23,0.0029513936761183346
2022-05-24,0.004023548544813191
2022-05-25,-0.004038384468924289
2022-05-26,-0.0026871140721012317
2022-05-27,-0.003320108059716107
2022-05-31,0.004343267965673508
2022-06-01,-0.00039569278997703177
2022-06-02,-0.0008626745229451987
2022-06-03,0.002277120481896162
2022-06-06,-0.00015797868476374223
2022-06-07,-0.0023953326945006783
2022-06-08,-0.0020788881201055298
2022-06-09,0.0013603540805872578
2022-06-10,0.0009811151476777696
2022-06-13,0.0022203864934685347
2022-06-14,0.004436823396912374
2022-06-15,-0.004797801630266119
2022-06-16,0.00017665098616484982
2022-06-17,-0.0034846936388274402
2022-06-21,0.004531720701973775
2022-06-22,-0.0008182010663941214
2022-06-23,-0.004225359293806581
2022-06-24,-0.00045855771981011424
2022-06-27,0.00288426222391152
2022-06-28,0.0010251560884150387
2022-06-29,0.004378109658821094
2022-06-30,0.00652363267024178
2022-07-01,-0.0008891053723024771
2022-07-05,-0.003218583372141626
2022-07-06,0.0037813819577904298
2022-07-07,-0.006152375885909774
2022-07-08,0.004121313083159722
2022-07-11,0.0030788886121051753
2022-07-12,0.00017942050616263181
2022-07-13,0.0003915420653939792
2022-07-14,0.00553522269130861
2022-07-15,-0.0040720100218150194
2022-07-18,-0.0029881739206738516
2022-07-19,-0.002524410398670957
2022-07-20,-0.006066231768196146
2022-07-21,-0.0005980229892327775
2022-07-22,0.0034407390685583694
2022-07-25,3.6172794271212046e-05
2022-07-26,0.002948265781063817
2022-07-27,-0.0037924834530242402
2022-07-28,-0.0013032232073506374
2022-07-29,-0.0004226704034476503
2022-08-01,-0.002269809229832935
2022-08-02,-0.0018330795497569809
2022-08-03,9.783767998049932e-05
2022-08-04,-0.0008693284573579603
2022-08-05,-0.0071051297217274234
2022-08-08,-0.004677273765799662
2022-08-09,0.006383055919950457
2022-08-10,-0.005027565551266626
2022-08-11,0.0021114656100260807
2022-08-12,-0.0015023462027709393
2022-08-15,-0.00363189748640901
2022-08-16,-0.004285711275759534
2022-08-17,0.003326194732964678
2022-08-18,0.0006184936730031406
2022-08-19,0.008132306888431143
2022-08-22,0.008206426684381677
2022-08-23,0.002296016031812899
2022-08-24,-0.0011376027374800299
2022-08-25,-0.000336177740125295
2022-08-26,0.002959053729421638
2022-08-29,-0.0006298471954526838
2022-08-30,-0.002547241864473595
2022-08-31,0.0025542274258512337
2022-09-01,0.00048066885951919823
2022-09-02,0.00440632135731773
2022-09-06,0.0008337476082030095
2022-09-07,-0.005059216558949234
2022-09-08,-0.002109967519834435
2022-09-09,-0.0012420149926523376
2022-09-12,-0.0030486239525106856
2022-09-13,0.002800146533956387
2022-09-14,0.0007371526968368864
2022-09-15,-0.004900252675042873
2022-09-16,0.00028680452437773995
2022-09-19,0.0015772983089707533
2022-09-20,0.004573590470093121
2022-09-21,0.0015851235058079113
2022-09-22,0.005061374080765787
2022-09-23,-0.004905929267012686
2022-09-26,0.0006964557234329231
2022-09-27,0.001691689497820458
2022-09-28,0.001767933886996262
2022-09-29,0.004798909934012125
2022-09-30,0.0038371008314460665
2022-10-03,0.0029543378375083223
2022-10-04,-0.0022596097066279685
2022-10-05,0.002312048168819818
2022-10-06,0.0036393930917735756
2022-10-07,0.0027000985658402147
2022-10-10,-0.000391144553443131
2022-10-11,0.00017919618698957685
2022-10-12,-0.0030659637215649338
2022-10-13,-6.923378631273811e-05
2022-10-14,-0.0024612051965775244
2022-10-17,0.00014096364588347507
2022-10-18,-0.0011904585182145138
2022-10-19,0.004928482778986429
2022-10-20,-0.0003825440915332049
2022-10-21,0.0038977347747618427
2022-10-24,0.003622106066300685
2022-10-25,-0.012669369548505116
2022-10-26,0.00021329043554096106
2022-10-27,0.00048755445560301415
2022-10-28,0.0026928032551798795
2022-10-31,0.004650010059463057
2022-11-01,0.001920978943499732
2022-11-02,0.003217321638801656
2022-11-03,0.0022515442713888544
2022-11-04,-0.005631632559879845
2022-11-07,-0.0008003989240044036
2022-11-08,0.002545868401381231
2022-11-09,0.0007167196101697703
2022-11-10,-0.0067275336713797365
2022-11-11,-0.008437273318048307
2022-11-14,0.003212761339648616
2022-11-15,-0.0005783570460804865
2022-11-16,0.0035829669307138
2022-11-17,0.002396379501457478
2022-11-18,-0.0004948320111720051
2022-11-21,-0.00025510954516090047
2022-11-22,-0.0010340886124128145
2022-11-23,-0.00425835968284113
2022-11-25,-9.933473621042503e-05
2022-11-28,0.0017176325019205537
2022-11-29,-0.0014698580596932819
2022-11-30,-0.0027303112780533247
2022-12-01,-0.0033693713669519193
2022-12-02,-0.0021979824767221147
2022-12-05,0.0017174061043802355
2022-12-06,0.0029259600973786516
2022-12-07,0.005452197193542616
2022-12-08,-0.0035468377369634483
2022-12-09,-0.0003068283685766325
2022-12-12,0.0006030015960498135
2022-12-13,-0.0008780295181520543
2022-12-14,-0.0005065654818764965
2022-12-15,0.001836704700811779
2022-12-16,0.000996438442454255
2022-12-19,0.0018261028876335001
2022-12-20,-0.0007554950461816036
2022-12-21,-0.00037850732416744125
2022-12-22,-0.004684693108493046
2022-12-23,0.00019748575963589803
2022-12-27,-0.001525815268098273
2022-12-28,-0.0008304849713412615
2022-12-29,-0.003730383157588702
2022-12-30,-0.00027705825166672446
2023-01-03,-0.005383566597455068
2023-01-04,-0.005747499915163611
2023-01-05,-0.004554443260336193
2023-01-06,0.002741932407990635
2023-01-09,0.00278251914492935
2023-01-10,-0.003974133855355712
2023-01-11,5.252142553133684e-05
2023-01-12,-0.0016453572003628171
2023-01-13,0.00021879945449893763
2023-01-17,0.0025114041933605984
2023-01-18,-0.0009164297914040592
2023-01-19,-0.001531582375019035
2023-01-20,-0.0016797236124242057
2023-01-23,-0.0029624168520898204
2023-01-24,0.005871055300070715
2023-01-25,-0.002260090769862719
2023-01-26,0.001358519059280096
2023-01-27,-0.00658458745452286
2023-01-30,-0.0030508674276972484
2023-01-31,-0.0016945751398661283
2023-02-01,-0.0013275849207862315
2023-02-02,-0.002173614479864313
2023-02-03,0.004358223960388597
2023-02-06,0.004922400307211588
2023-02-07,-0.0012184888447173596
2023-02-08,0.002374637829379219
2023-02-09,0.003277676902930261
2023-02-10,8.868701008300321e-05
2023-02-13,4.365734981231356e-05
2023-02-14,-0.0001135333113834159
2023-02-15,0.003948278821961593
2023-02-16,-0.00011811107098746998
2023-02-17,-0.0012321284551011307
2023-02-21,0.0008242800737346061
2023-02-22,0.0010014001568982244
2023-02-23,0.002355571611176073
2023-02-24,0.0006801353303330585
2023-02-27,0.0033195917980678264
2023-02-28,-0.00038511883845831335
2023-03-01,0.0031674662600711446
2023-03-02,-0.0015791903949077348
2023-03-03,0.0007487332869210645
2023-03-06,0.00186678518037637
2023-03-07,0.002382874250093005
2023-03-08,-0.0018175290304922984
2023-03-09,-0.0008282160889513345
2023-03-10,0.0004710672525497244
2023-03-13,-0.002752547756643299
2023-03-14,0.006091469919326726
2023-03-15,-0.006457745956304831
2023-03-16,0.0016827088449429435
2023-03-17,-0.002522202066602926
2023-03-20,0.00383443100017295
2023-03-21,0.0025323871320806148
2023-03-22,0.002415026430306119
2023-03-23,0.0016036384287639077
2023-03-24,-0.00496893606199103
2023-03-27,0.0009970676261085267
2023-03-28,-0.00290088691985374
2023-03-29,-0.0012128372582382834
2023-03-30,-0.00218373296122867
2023-03-31,-0.0022334301843557193
2023-04-03,0.001720950007910398
2023-04-04,-0.005485251464188942
2023-04-05,-0.0014648884223934593
2023-04-06,-0.002983981419749492
2023-04-10,0.0016360721252803264
2023-04-11,-0.00255789597882
2023-04-12,0.003412824282114495
2023-04-13,0.002241470871846478
2023-04-14,0.0024606883246005235
2023-04-17,0.0005951803370610533
2023-04-18,0.0016762669470646936
2023-04-19,-0.004061452389889376
2023-04-20,5.3347940195063516e-05
2023-04-21,-0.001898334550985216
2023-04-24,-0.0012281392675622042
2023-04-25,-0.0004677452456540531
2023-04-26,-0.0023910495083824014
2023-04-27,-0.004875541266758662
2023-04-28,-0.0012582778248383885
2023-05-01,0.0023289684731467287
2023-05-02,-0.0020340997050535704
2023-05-03,-0.001206746947629199
2023-05-04,0.00014660001958804496
2023-05-05,-0.0005455743889692916
2023-05-08,0.00040872875944787885
2023-05-09,5.9972090022081824e-05
2023-05-10,-0.0006420923409085078
2023-05-11,0.0004090496164194516
2023-05-12,0.0024959397746654064
2023-05-15,-0.0006851022802668692
2023-05-16,-0.0006711942954162485
2023-05-17,0.0011975637264845529
2023-05-18,0.002726688410313292
2023-05-19,0.0021280207127740754
2023-05-22,0.0011960726734377596
2023-05-23,-0.0017591837791083634
2023-05-24,0.0010477421614030538
2023-05-25,0.0062165981177747
2023-05-26,-0.0005107828960961364
2023-05-30,-0.0012481087897195657
2023-05-31,0.0002673498060997185
2023-06-01,0.004916553093394933
2023-06-02,-0.002484219970512029
2023-06-05,0.004174611878750736
2023-06-06,-0.00220445090457038
2023-06-07,-0.0013092650754057392
2023-06-08,0.0019923158072471968
2023-06-09,0.001152411191060973
2023-06-12,-0.0009175748007091777
2023-06-13,0.0012109270253453353
2023-06-14,-0.0014539657122273684
2023-06-15,0.0017458833690996362
2023-06-16,0.000197670971466441
2023-06-20,-0.0008601250372265518
2023-06-21,0.0003497178698068157
2023-06-22,-0.0006383956695754004
2023-06-23,-0.0011336332228494925
2023-06-26,0.00026657509273097976
2023-06-27,0.0002129793130865619
2023-06-28,0.0026537717861316182
2023-06-29,-0.0004644611007546586
2023-06-30,0.0019458961854925108
2023-07-03,-0.0014743426630171059
2023-07-05,0.0016433705465919311
2023-07-06,-0.001246426612998098
2023-07-07,0.001429820923980053
2023-07-10,0.0009908798761441332
2023-07-11,-0.0015900877375083053
2023-07-12,-0.000496535880223888
2023-07-13,0.0008170422595411242
2023-07-14,-0.0012344619689025006
2023-07-17,0.0059646997709196636
2023-07-18,0.002088571944461463
2023-07-19,-0.0034425558139975195
2023-07-20,-0.0020117521188569086
2023-07-21,4.683592409263545e-05
2023-07-24,-0.0018644111750017436
2023-07-25,-0.0006164210743117749
2023-07-26,-0.005031681305418237
2023-07-27,0.0013382504161616139
2023-07-28,-0.0017016604494013692
2023-07-31,0.0007600506157018086
2023-08-01,0.0030208804882412596
2023-08-02,0.004262963738771484
2023-08-03,0.001604551268371776
2023-08-04,-0.002574872740994084
2023-08-07,0.0040020067144789315
2023-08-08,0.0004319722451044042
2023-08-09,-6.51009097791678e-05
2023-08-10,-6.649022875464748e-05
2023-08-11,-0.0006542627459618207
2023-08-14,0.00206530253506761
2023-08-15,0.0029874489085967423
2023-08-16,0.00037336837893535234
2023-08-17,-0.002023697202834514
2023-08-18,-0.0014552211661464072
2023-08-21,0.004184912492944794
2023-08-22,0.0032279857322376052
2023-08-23,-8.814728353680668e-06
2023-08-24,-0.001780965853989137
2023-08-25,0.0022688132068963
2023-08-28,-0.0033203698682293882
2023-08-29,-0.0028520427100054784
2023-08-30,0.0026302500317834706
2023-08-31,-0.0007859572200109466
2023-09-01,-0.00043385398201408127
2023-09-05,0.0021989198671765364
2023-09-06,0.0005893297073119496
2023-09-07,0.0056105818097249354
2023-09-08,-0.0019410387224317528
2023-09-11,0.005054292469750335
2023-09-12,-0.0014440649593194207
2023-09-13,-0.00026036853371677425
2023-09-14,-0.003222920538307892
2023-09-15,-0.0009285282364148202
2023-09-18,0.0014561663090090703
2023-09-19,-0.0005102052573369749
2023-09-20,-0.0014829934678373576
2023-09-21,-0.0001735014605154844
2023-09-22,0.0004132448633913594
2023-09-25,0.0007170125337133555
2023-09-26,0.003241848628597201
2023-09-27,0.0006987860818364019
2023-09-28,-0.0021152289870366267
2023-09-29,-0.0032120368881248217
2023-10-02,0.004140664336646675
2023-10-03,-0.0018410764057964425
2023-10-04,0.007181084317688376
2023-10-05,0.0009729057485642846
2023-10-06,0.0047598803143393065
2023-10-09,-0.0025219931775830326
2023-10-10,-0.0025936624746620922
2023-10-11,0.0011469058476610632
2023-10-12,0.0022959992841605566
2023-10-13,-0.004520659019699184
2023-10-16,-0.000903720111026824
2023-10-17,-0.0012548931823842865
2023-10-18,-0.002782284723601106
2023-10-19,0.0001844523501970453
2023-10-20,-0.004713593025137024
2023-10-23,0.0074000591432683005
2023-10-24,0.002767241305102786
2023-10-25,-0.0004611893620155496
2023-10-26,0.00014210810535652505
2023-10-27,0.0032275312223151624
2023-10-30,0.0004940131367088999
2023-10-31,-0.0011704799102042367
2023-11-01,-0.00035603140758432185
2023-11-02,-0.0018079933086950798
2023-11-03,-0.0041799947832985825
2023-11-06,0.0019243928230383354
2023-11-07,0.002006069407016861
2023-11-08,0.00021200019653399817
2023-11-09,0.0062654435269305
2023-11-10,0.0006989195797467215
2023-11-13,0.0053326909319896905
2023-11-14,-0.009366079931511399
2023-11-15,-0.005769967907406158
2023-11-16,0.0035257828688927493
2023-11-17,-0.00039671546504562957
2023-11-20,0.00019134471968913528
2023-11-21,0.0019297535071076588
2023-11-22,-0.0003809455159671895
2023-11-24,-0.0013402640830730908
2023-11-27,0.0026004157159235574
2023-11-28,-0.0023766566813041706
2023-11-29,-0.00300421737886957
2023-11-30,0.0009051788472518205
2023-12-01,-0.004713808062577908
2023-12-04,-0.0011072925827052557
2023-12-05,0.003237671135144608
2023-12-06,-0.003543554862305056
2023-12-07,-0.0036272791873634812
2023-12-08,0.0012480556143380916
2023-12-11,0.002282383486309564
2023-12-12,0.0068868685071419
2023-12-13,-0.007620588180029343
2023-12-14,-0.014681299633396433
2023-12-15,0.004287527599263801
2023-12-18,0.004960905086668144
2023-12-19,-0.003461522633870817
2023-12-20,0.0010290359142766875
2023-12-21,-0.002371585779579072
2023-12-22,-0.003166958929020762
2023-12-26,-0.0035346482594106757
2023-12-27,-0.0007279486945382699
2023-12-28,-0.0014865409079813257
2023-12-29,0.0017114114392887112
2024-01-02,-0.006263115255572759
2024-01-03,0.004665827498673541
2024-01-04,0.0013990385717605588
2024-01-05,-0.002232047864750165
2024-01-08,0.0020438365047953573
2024-01-09,0.0010776479391267344
2024-01-10,0.0027947236054531423
2024-01-11,0.0044441523841755514
2024-01-12,0.0020089954424306698
2024-01-16,0.0036184427281852546
2024-01-17,0.0030099224408506407
2024-01-18,0.005047831617733201
2024-01-19,0.001639334083344172
2024-01-22,0.0009853853904428658
2024-01-23,-0.0019425465020382904
2024-01-24,0.0013674663011200945
2024-01-25,-0.0010402561201206676
2024-01-26,-0.0017982307135027253
2024-01-29,0.002478339676500245
2024-01-30,0.003125794970553888
2024-01-31,0.00033953336242577173
2024-02-01,0.0008301123242685525
2024-02-02,0.004771983821046327
2024-02-05,-0.00018031875098211593
2024-02-06,-0.0009426135350235419
2024-02-07,0.008343692358255179
2024-02-08,-0.00147955403430822
2024-02-09,0.0012047875337946573
2024-02-12,-0.007694031927172085
2024-02-13,0.007269073338323451
2024-02-14,-0.0005901747227252229
2024-02-15,-0.00023120586713195243
2024-02-16,-0.002072912145485901
2024-02-20,-5.466099584484648e-05
2024-02-21,-0.0020764599978632804
2024-02-22,0.007566018421050792
2024-02-23,0.0009998057603410671
2024-02-26,0.0030892025649014365
2024-02-27,-0.002180428331397621
2024-02-28,0.002011716530790244
2024-02-29,-0.004565919983529621
2024-03-01,-0.0002848601130577205
2024-03-04,-0.0007973927137908735
2024-03-05,-0.004939200498380975
2024-03-06,0.0007289721211951152
2024-03-07,0.0006411169891375736
2024-03-08,-0.0013092140030693585
2024-03-11,-0.0032187248552401275
2024-03-12,0.006854137586911465
2024-03-13,-0.00020340673420685373
2024-03-14,0.0055469039775514215
2024-03-15,-0.002500794965996575
2024-03-18,0.0034796463616532537
2024-03-19,0.0014195980457164872
2024-03-20,-0.004850672490749476
2024-03-21,-0.002307872249428299
2024-03-22,0.0024599056904302838
2024-03-25,-0.0009793427476148637
2024-03-26,0.0018043922097468032
2024-03-27,-0.009028462358848964
2024-03-28,-0.0026363038958932216
2024-04-01,2.309829335230155e-05
2024-04-02,0.003473626726409987
2024-04-03,-0.00011426714636203394
2024-04-04,0.0008676221601732212
2024-04-05,0.003180487849626617
2024-04-08,-0.001729812590140371
2024-04-09,-0.004290589012345646
2024-04-10,0.003648303195931307
2024-04-11,0.002096694790310382
2024-04-12,0.0009210875088939982
2024-04-15,-0.002764467871549765
2024-04-16,0.0032190430499041828
2024-04-17,-0.0018423076929140981
2024-04-18,-0.0032802601366341217
2024-04-19,-0.004071991716334544
2024-04-22,0.0005474324069554583
2024-04-23,-0.0004794696508541271
2024-04-24,-0.001562439573513927
2024-04-25,-0.00056262531559533
2024-04-26,-0.00024554353100807
2024-04-29,0.0007103276079125657
2024-04-30,0.0002844139145112081
2024-05-01,7.011572673431574e-05
2024-05-02,-0.0016417179289189277
2024-05-03,-0.0017620716221214375
2024-05-06,0.0029883160638750393
2024-05-07,0.002001003189637669
2024-05-08,0.0009244979205124438
2024-05-09,0.0015217693617539268
2024-05-10,0.0011818364185307785
2024-05-13,-0.0026934392733051955
2024-05-14,-0.0030545447056998095
2024-05-15,0.0035438082846572447
2024-05-16,-0.0014310922213585508
2024-05-17,0.001844646934116093
2024-05-20,0.0024261053098405152
2024-05-21,0.0007327121657264862
2024-05-22,-0.00023463493589067746
2024-05-23,0.0035795123372678755
2024-05-24,-0.0012568311347487227
2024-05-28,-0.00227280644319894
2024-05-29,0.003997132917465351
2024-05-30,-0.0046038636714946105
2024-05-31,-0.003937721086569413
2024-06-03,0.0005493457380200358
2024-06-04,0.0013637994940270575
2024-06-05,0.0020919082549654116
2024-06-06,-1.1468942442634266e-05
2024-06-07,0.0014841639061294275
2024-06-10,-0.0006986848100409002
2024-06-11,0.0002935095680093625
2024-06-12,-0.000899060879352057
2024-06-13,0.003124538182838111
2024-06-14,-0.00011679202912257119
2024-06-17,0.0032812481511102446
2024-06-18,0.002628762247577106
2024-06-20,-0.00310364546427163
2024-06-21,-0.001615160623205234
2024-06-24,-0.0012473314627716096
2024-06-25,0.0035411158491437974
2024-06-26,-0.0018465089590909835
2024-06-27,6.279254650532975e-05
2024-06-28,-0.004278479954823635
2024-07-01,-0.0007928699649028207
2024-07-02,0.00025601476515045335
2024-07-03,0.003688022165246768
2024-07-05,0.00025396205896838355
2024-07-08,-0.004788933164920991
2024-07-09,0.0010589745883463092
2024-07-10,-0.00325175611353082
2024-07-11,-0.0034864180168508677
2024-07-12,-0.00041672307770440116
2024-07-15,0.004725277874179
2024-07-16,-0.004918666616617307
2024-07-17,-0.0027584565391968177
2024-07-18,0.0015364182216289527
2024-07-19,0.002790291370405997
2024-07-22,0.0017154393921865745
2024-07-23,0.004427550679785926
2024-07-24,-0.0022131678715310264
2024-07-25,-0.00035064108060630923
2024-07-26,-0.003719590468179579
2024-07-29,0.0008648640397945108
2024-07-30,-0.001839535566003159
2024-07-31,0.0014575283898213642
2024-08-01,0.003478595508509347
2024-08-02,-0.001441584501792948
2024-08-05,-0.0009353867187077582
2024-08-06,0.003191464311138561
2024-08-07,0.0016591144177867815
2024-08-08,-0.005620946830359732
2024-08-09,0.0037448904499545327
2024-08-12,0.00028427897644098997
2024-08-13,8.84438787236512e-05
2024-08-14,0.005863357651372318
2024-08-15,-0.003995251052672959
2024-08-16,-0.0013742487616793357
2024-08-19,-0.0028452432012567195
2024-08-20,0.0009325245289098995
2024-08-21,-0.0013642848998071289
2024-08-22,0.0017551808386151362
2024-08-23,-0.005936195436904809
2024-08-26,0.0008635998125878093
2024-08-27,0.0014662639525372084
2024-08-28,0.0020337453633865014
2024-08-29,0.0013668613031308783
2024-08-30,0.0010217428862452284
2024-09-03,-0.0028787444294917142
2024-09-04,0.002020912557723618
2024-09-05,0.0028916055419188702
2024-09-06,0.0008265844551782737
2024-09-09,0.0033573358338899193
2024-09-10,0.0008238964916916123
2024-09-11,0.0039447036665941826
2024-09-12,0.0016059759387595154
2024-09-13,-0.004643111895165272
2024-09-16,0.0020687209718932816
2024-09-17,0.00018752502036153482
2024-09-18,-0.002485666327422493
2024-09-19,0.0017244252795423525
2024-09-20,0.0068796249507044865
2024-09-23,0.0019510225821508594
2024-09-24,-0.00031244635705629336
2024-09-25,0.003964037880116243
2024-09-26,-0.006322689295622372
2024-09-27,-0.005182202501095166
2024-09-30,0.00306087930034278
2024-10-01,0.0019716176632081713
2024-10-02,0.002687156486263902
2024-10-03,0.0007804964818474378
2024-10-04,-0.00022649546171173523
2024-10-07,0.0006188931877827063
2024-10-08,0.003976308864579874
2024-10-09,0.0013861666370398292
2024-10-10,3.560873945018715e-05
2024-10-11,0.0011989246071956274
2024-10-14,-0.0010200655043448967
2024-10-15,0.0010249910759637325
2024-10-16,-0.0009300684391252129
2024-10-17,-0.0006910714740284813
2024-10-18,0.0023146331584058292
2024-10-21,0.006608203750721473
2024-10-22,-0.0009017915878997212
2024-10-23,0.004369547946268907
2024-10-24,-0.0026109661163635917
2024-10-25,-0.003503325983089002
2024-10-28,-0.004865873847109219
2024-10-29,0.003325938158595183
2024-10-30,-0.0015532716613230425
2024-10-31,8.576292216929363e-05
2024-11-01,0.0004217002227123794
2024-11-04,0.00024052419077549736
2024-11-05,-1.2763218694138407e-05
2024-11-06,-0.002580568629431737
2024-11-07,0.0026565384083299223
2024-11-08,0.0049281194398078125
2024-11-11,-0.0020447114196335174
2024-11-12,0.006373552225086383
2024-11-13,-0.0014132038722503733
2024-11-14,-0.0009551576077464119
2024-11-15,0.0018063575329519289
2024-11-18,-0.001001119890297185
2024-11-19,0.001434656762780964
2024-11-20,-0.002195682173168483
2024-11-21,0.0008274892205329879
2024-11-22,-0.0029506105325769996
2024-11-25,-0.005905178982383287
2024-11-26,0.006823931048476833
2024-11-27,-0.002185076108744828
2024-11-29,-0.0005569112716250762
2024-12-02,-0.0033148196902126835
2024-12-03,0.00472298374103733
2024-12-04,0.005273136076329063
2024-12-05,0.00533143905503722
2024-12-06,-0.0011594421296401702
2024-12-09,-0.009463834616528612
2024-12-10,0.0022201282603906652
2024-12-11,-0.0015636430446978535
2024-12-12,0.003870680913795272
2024-12-13,0.0016942827022600017
2024-12-16,0.0030727934497200684
2024-12-17,-0.00038556871994426813
2024-12-18,2.0565930708917897e-05
2024-12-19,0.0018825829897506632
2024-12-20,-1.3810853117772008e-05
2024-12-23,-0.0033066669292923585
2024-12-24,0.0003922344564579612
2024-12-26,-0.00011136783739660822
2024-12-27,-6.693112643745481e-05
2024-12-30,0.002193684627548776
2024-12-31,-0.001557565065354284
2025-01-02,0.0032971492707929593
2025-01-03,0.00038570648557386555
2025-01-06,-0.0014853949867147098
2025-01-07,-0.0011712363196217915
2025-01-08,0.004146353108354333
2025-01-10,0.0008409489888922219
2025-01-13,-0.006351695332982258
2025-01-14,0.0012439162884014716
2025-01-15,-0.0004039965854140285
2025-01-16,0.0017418942804860327
2025-01-17,-0.0033422861501753672
2025-01-21,0.0037628313854481464
2025-01-22,0.004016397535952719
2025-01-23,-0.003235554246529313
2025-01-24,0.0015212799706569035
2025-01-27,-0.00458275525209872
2025-01-28,0.006296140290193456
2025-01-29,-0.002002155703248781
2025-01-30,0.0026280875206167484
2025-01-31,-0.0014289020148058457
2025-02-03,0.006602548458337456
2025-02-04,-0.00573773503106154
2025-02-05,0.0009580153340413844
2025-02-06,0.004315768652991593
2025-02-07,0.002026866735939634
2025-02-10,-0.0018491027946970309
2025-02-11,0.00046727326483632874
2025-02-12,-0.0011276803162427074
2025-02-13,0.0010282072677981573
2025-02-14,-0.0025774775379586203
2025-02-18,-0.002590671214583707
2025-02-19,-0.00140017765550077
2025-02-20,0.002150629071772696
2025-02-21,0.003806381899666228
2025-02-24,0.0005933135996182369
2025-02-25,0.0020794537912286496
2025-02-26,-6.93975616447872e-05
2025-02-27,0.0025079439509279513
2025-02-28,0.0015699831744618831
2025-03-03,0.003610944371779915
2025-03-04,-0.0026735473704482676
2025-03-05,-0.0055875608313933605
2025-03-06,-0.004809654232354101
2025-03-07,-0.002612703407491444
2025-03-10,-0.00622152058954692
2025-03-11,0.0016849576915812718
2025-03-12,0.0008155058544192175
2025-03-13,-0.0014680912681079043
2025-03-14,-0.0013259776235621456
2025-03-17,-0.00047903775308147747
2025-03-18,-0.0013908143997024035
2025-03-19,0.0033466941877656354
2025-03-20,0.0034608856500668228
2025-03-21,0.0020363751334757938
2025-03-24,0.0002284386722133239
2025-03-25,0.0007260130769057457
2025-03-26,-0.0038258633400315295
2025-03-27,-0.0020027715683259392
2025-03-28,0.0006700327616564141
2025-03-31,0.0008780197363632076
2025-04-01,0.0012767508451183391
2025-04-02,0.0006610563952472061
2025-04-03,-8.023856970411076e-05
2025-04-04,-0.0003305279543997025
2025-04-07,0.003545945049431538
2025-04-08,0.005678195418499477
2025-04-09,-0.003202502124546662
2025-04-10,0.005594358713025594
2025-04-11,-0.0021203944683312872
2025-04-14,-0.0008210348838709961
2025-04-15,0.003377094443518153
2025-04-16,-0.003389746120916894
2025-04-17,-0.0007438374604557238
2025-04-21,-0.003195061472214025
2025-04-22,0.0005926175316736977
2025-04-23,0.0011440146835631252
2025-04-24,0.0017885021616897171
2025-04-25,-0.0006186355333644418
2025-04-28,6.874818398284443e-05
2025-04-29,0.001946080124152464
2025-04-30,0.0016662702421927403
2025-05-01,0.005789968971897144
2025-05-02,0.0010802501943868164
2025-05-05,0.0029908070024667914
2025-05-06,-0.0003099743660266285
2025-05-07,-0.0001112208827242599
2025-05-08,-0.005288045823713322
2025-05-09,9.570546415814991e-05
2025-05-12,-0.002798117969379542
2025-05-13,0.0010644884854195784
2025-05-14,0.0030208614390083103
2025-05-15,0.0037704449813869218
2025-05-16,-8.980268193723515e-05
2025-05-19,0.0027020921391919216
2025-05-20,-0.00031193750276088715
2025-05-21,0.0037718298435835827
2025-05-22,-0.003922841438507536
2025-05-23,0.0013676079117316475
2025-05-27,-0.003237682336193868
2025-05-28,0.003976123979575237
2025-05-29,-0.0014672222467177873
2025-05-30,0.0012496100449929679
2025-06-02,-0.002620764589509646
2025-06-03,-0.007834623915784952
2025-06-04,0.0017650073118758317
2025-06-05,0.0018558328216438946
2025-06-06,-0.0014501525697168856
2025-06-09,-0.005941240779567863
2025-06-10,-0.0046540767881280915
2025-06-11,0.002755476105362957
2025-06-12,-0.0006825240243457403
2025-06-13,-0.00023761027879870423
2025-06-16,-0.0016496154600132687
2025-06-17,-0.00024045887546169582
2025-06-18,-0.0013685026520746065
2025-06-20,-0.004472094085773443
2025-06-23,0.002651191251669787
2025-06-24,0.0012257289932077777
2025-06-25,-0.00137037268408375
2025-06-26,-0.0015084856431740244
2025-06-27,0.003529925240005686
2025-06-30,0.0015485366652128057
2025-07-01,-0.009099456610957945
2025-07-02,-0.006342409941167881
2025-07-03,0.004692959894855292
2025-07-07,0.003161220542890216
2025-07-08,-0.006949632908694502
2025-07-09,0.0004173346386086879
